frame,x,y,dist_to_cage,vx_px_s,vy_px_s,speed_px_s
19380,496,399,77.31752712031083,0.0,0.0,0.0
19381,496,399,77.31752712031083,0.0,0.0,0.0
19382,496,399,77.31752712031083,0.0,0.0,0.0
19383,496,399,77.31752712031083,0.0,0.0,0.0
19384,496,399,77.31752712031083,0.0,0.0,0.0
19385,496,399,77.31752712031083,0.0,0.0,0.0
19386,496,399,77.31752712031083,0.0,0.0,0.0
19387,496,399,77.31752712031083,0.0,0.0,0.0
19388,496,399,77.31752712031083,0.0,0.0,0.0
19389,496,399,77.31752712031083,0.0,0.0,0.0
19390,496,399,77.31752712031083,0.0,0.0,0.0
19391,496,399,77.31752712031083,0.0,0.0,0.0
19392,496,399,77.31752712031083,0.0,0.0,0.0
19393,496,399,77.31752712031083,0.0,0.0,0.0
19394,496,399,77.31752712031083,0.0,0.0,0.0
19395,496,399,77.31752712031083,0.0,0.0,0.0
19396,496,399,77.31752712031083,0.0,0.0,0.0
19397,496,399,77.31752712031083,0.0,0.0,0.0
19398,496,399,77.31752712031083,0.0,0.0,0.0
19399,496,399,77.31752712031083,0.0,0.0,0.0
19400,496,399,77.31752712031083,0.0,0.0,0.0
19401,496,399,77.31752712031083,0.0,0.0,0.0
19402,496,399,77.31752712031083,0.0,0.0,0.0
19403,496,399,77.31752712031083,0.0,0.0,0.0
19404,496,399,77.31752712031083,0.0,0.0,0.0
19405,496,399,77.31752712031083,0.0,0.0,0.0
19406,496,399,77.31752712031083,0.0,0.0,0.0
19407,496,399,77.31752712031083,0.0,0.0,0.0
19408,496,399,77.31752712031083,0.0,0.0,0.0
19409,496,399,77.31752712031083,0.0,0.0,0.0
19410,496,399,77.31752712031083,0.0,0.0,0.0
19411,496,399,77.31752712031083,0.0,0.0,0.0
19412,496,399,77.31752712031083,0.0,0.0,0.0
19413,496,399,77.31752712031083,0.0,0.0,0.0
19414,496,399,77.31752712031083,0.0,0.0,0.0
19415,496,399,77.31752712031083,0.0,0.0,0.0
19416,496,399,77.31752712031083,0.0,0.0,0.0
19417,496,399,77.31752712031083,0.0,0.0,0.0
19418,496,399,77.31752712031083,0.0,0.0,0.0
19419,496,399,77.31752712031083,0.0,0.0,0.0
19420,496,400,77.23341245859851,0.0,59.9469602001728,59.9469602001728
19421,496,400,77.23341245859851,0.0,0.0,0.0
19422,496,400,77.23341245859851,0.0,0.0,0.0
19423,496,400,77.23341245859851,0.0,0.0,0.0
19424,496,400,77.23341245859851,0.0,0.0,0.0
19425,496,400,77.23341245859851,0.0,0.0,0.0
19426,496,400,77.23341245859851,0.0,0.0,0.0
19427,496,400,77.23341245859851,0.0,0.0,0.0
19428,496,401,77.1621668954417,0.0,59.9469602001728,59.9469602001728
19429,496,401,77.1621668954417,0.0,0.0,0.0
19430,496,401,77.1621668954417,0.0,0.0,0.0
19431,496,401,77.1621668954417,0.0,0.0,0.0
19432,496,401,77.1621668954417,0.0,0.0,0.0
19433,496,402,77.10382610480494,0.0,59.9469602001728,59.9469602001728
19434,496,402,77.10382610480494,0.0,0.0,0.0
19435,496,402,77.10382610480494,0.0,0.0,0.0
19436,496,402,77.10382610480494,0.0,0.0,0.0
19437,495,403,78.05767098754612,-59.9469602001728,59.9469602001728,84.77780413812452
19438,495,403,78.05767098754612,0.0,0.0,0.0
19439,495,403,78.05767098754612,0.0,0.0,0.0
19440,495,403,78.05767098754612,0.0,0.0,0.0
19441,495,404,78.02563681252464,0.0,59.9469602001728,59.9469602001728
19442,495,404,78.02563681252464,0.0,0.0,0.0
19443,495,404,78.02563681252464,0.0,0.0,0.0
19444,495,404,78.02563681252464,0.0,0.0,0.0
19445,494,405,79.00632886041473,-59.9469602001728,59.9469602001728,84.77780413812452
19446,494,405,79.00632886041473,0.0,0.0,0.0
19447,494,405,79.00632886041473,0.0,0.0,0.0
19448,494,406,79.0,0.0,59.9469602001728,59.9469602001728
19449,494,406,79.0,0.0,0.0,0.0
19450,494,406,79.0,0.0,0.0,0.0
19451,493,407,80.00624975587844,-59.9469602001728,59.9469602001728,84.77780413812452
19452,493,407,80.00624975587844,0.0,0.0,0.0
19453,493,407,80.00624975587844,0.0,0.0,0.0
19454,493,408,80.02499609497022,0.0,59.9469602001728,59.9469602001728
19455,493,408,80.02499609497022,0.0,0.0,0.0
19456,493,408,80.02499609497022,0.0,0.0,0.0
19457,493,409,80.05623023850174,0.0,59.9469602001728,59.9469602001728
19458,492,409,81.05553651663777,-59.9469602001728,0.0,59.9469602001728
19459,492,409,81.05553651663777,0.0,0.0,0.0
19460,492,410,81.09870529176159,0.0,59.9469602001728,59.9469602001728
19461,492,410,81.09870529176159,0.0,0.0,0.0
19462,492,410,81.09870529176159,0.0,0.0,0.0
19463,492,411,81.15417426109393,0.0,59.9469602001728,59.9469602001728
19464,492,411,81.15417426109393,0.0,0.0,0.0
19465,491,411,82.15229759416349,-59.9469602001728,0.0,59.9469602001728
19466,491,412,82.21921916437786,0.0,59.9469602001728,59.9469602001728
19467,491,412,82.21921916437786,0.0,0.0,0.0
19468,491,412,82.21921916437786,0.0,0.0,0.0
19469,491,412,82.21921916437786,0.0,0.0,0.0
19470,491,413,82.29823813423954,0.0,59.9469602001728,59.9469602001728
19471,491,413,82.29823813423954,0.0,0.0,0.0
19472,491,413,82.29823813423954,0.0,0.0,0.0
19473,491,413,82.29823813423954,0.0,0.0,0.0
19474,491,413,82.29823813423954,0.0,0.0,0.0
19475,491,414,82.38931969618392,0.0,59.9469602001728,59.9469602001728
19476,491,414,82.38931969618392,0.0,0.0,0.0
19477,491,414,82.38931969618392,0.0,0.0,0.0
19478,491,414,82.38931969618392,0.0,0.0,0.0
19479,491,414,82.38931969618392,0.0,0.0,0.0
19480,491,414,82.38931969618392,0.0,0.0,0.0
19481,491,414,82.38931969618392,0.0,0.0,0.0
19482,491,415,82.49242389456137,0.0,59.9469602001728,59.9469602001728
19483,491,415,82.49242389456137,0.0,0.0,0.0
19484,491,415,82.49242389456137,0.0,0.0,0.0
19485,491,415,82.49242389456137,0.0,0.0,0.0
19486,491,415,82.49242389456137,0.0,0.0,0.0
19487,491,415,82.49242389456137,0.0,0.0,0.0
19488,491,415,82.49242389456137,0.0,0.0,0.0
19489,491,415,82.49242389456137,0.0,0.0,0.0
19490,491,415,82.49242389456137,0.0,0.0,0.0
19491,491,415,82.49242389456137,0.0,0.0,0.0
19492,491,415,82.49242389456137,0.0,0.0,0.0
19493,491,415,82.49242389456137,0.0,0.0,0.0
19494,492,415,81.49846624323675,59.9469602001728,0.0,59.9469602001728
19495,492,415,81.49846624323675,0.0,0.0,0.0
19496,492,415,81.49846624323675,0.0,0.0,0.0
19497,492,415,81.49846624323675,0.0,0.0,0.0
19498,492,415,81.49846624323675,0.0,0.0,0.0
19499,492,415,81.49846624323675,0.0,0.0,0.0
19500,492,415,81.49846624323675,0.0,0.0,0.0
19501,492,414,81.39410298049853,0.0,-59.9469602001728,59.9469602001728
19502,493,414,80.39900496896712,59.9469602001728,0.0,59.9469602001728
19503,493,414,80.39900496896712,0.0,0.0,0.0
19504,493,414,80.39900496896712,0.0,0.0,0.0
19505,493,414,80.39900496896712,0.0,0.0,0.0
19506,493,414,80.39900496896712,0.0,0.0,0.0
19507,493,414,80.39900496896712,0.0,0.0,0.0
19508,493,414,80.39900496896712,0.0,0.0,0.0
19509,494,414,79.40403012442127,59.9469602001728,0.0,59.9469602001728
19510,494,414,79.40403012442127,0.0,0.0,0.0
19511,494,414,79.40403012442127,0.0,0.0,0.0
19512,494,413,79.30952023559341,0.0,-59.9469602001728,59.9469602001728
19513,494,413,79.30952023559341,0.0,0.0,0.0
19514,494,413,79.30952023559341,0.0,0.0,0.0
19515,494,413,79.30952023559341,0.0,0.0,0.0
19516,494,413,79.30952023559341,0.0,0.0,0.0
19517,495,413,78.31347265956222,59.9469602001728,0.0,59.9469602001728
19518,495,413,78.31347265956222,0.0,0.0,0.0
19519,495,413,78.31347265956222,0.0,0.0,0.0
19520,495,413,78.31347265956222,0.0,0.0,0.0
19521,495,413,78.31347265956222,0.0,0.0,0.0
19522,495,413,78.31347265956222,0.0,0.0,0.0
19523,495,413,78.31347265956222,0.0,0.0,0.0
19524,495,412,78.23042886243178,0.0,-59.9469602001728,59.9469602001728
19525,495,412,78.23042886243178,0.0,0.0,0.0
19526,495,412,78.23042886243178,0.0,0.0,0.0
19527,495,412,78.23042886243178,0.0,0.0,0.0
19528,496,412,77.23341245859851,59.9469602001728,0.0,59.9469602001728
19529,496,412,77.23341245859851,0.0,0.0,0.0
19530,496,412,77.23341245859851,0.0,0.0,0.0
19531,496,412,77.23341245859851,0.0,0.0,0.0
19532,496,412,77.23341245859851,0.0,0.0,0.0
19533,496,412,77.23341245859851,0.0,0.0,0.0
19534,496,412,77.23341245859851,0.0,0.0,0.0
19535,496,412,77.23341245859851,0.0,0.0,0.0
19536,496,412,77.23341245859851,0.0,0.0,0.0
19537,496,412,77.23341245859851,0.0,0.0,0.0
19538,496,412,77.23341245859851,0.0,0.0,0.0
19539,496,411,77.1621668954417,0.0,-59.9469602001728,59.9469602001728
19540,496,411,77.1621668954417,0.0,0.0,0.0
19541,496,411,77.1621668954417,0.0,0.0,0.0
19542,496,411,77.1621668954417,0.0,0.0,0.0
19543,496,411,77.1621668954417,0.0,0.0,0.0
19544,496,411,77.1621668954417,0.0,0.0,0.0
19545,496,411,77.1621668954417,0.0,0.0,0.0
19546,496,411,77.1621668954417,0.0,0.0,0.0
19547,496,411,77.1621668954417,0.0,0.0,0.0
19548,496,411,77.1621668954417,0.0,0.0,0.0
19549,496,411,77.1621668954417,0.0,0.0,0.0
19550,496,411,77.1621668954417,0.0,0.0,0.0
19551,496,411,77.1621668954417,0.0,0.0,0.0
19552,496,411,77.1621668954417,0.0,0.0,0.0
19553,496,411,77.1621668954417,0.0,0.0,0.0
19554,496,411,77.1621668954417,0.0,0.0,0.0
19555,496,411,77.1621668954417,0.0,0.0,0.0
19556,496,411,77.1621668954417,0.0,0.0,0.0
19557,496,411,77.1621668954417,0.0,0.0,0.0
19558,496,411,77.1621668954417,0.0,0.0,0.0
19559,496,410,77.10382610480494,0.0,-59.9469602001728,59.9469602001728
19560,496,410,77.10382610480494,0.0,0.0,0.0
19561,496,410,77.10382610480494,0.0,0.0,0.0
19562,496,410,77.10382610480494,0.0,0.0,0.0
19563,496,410,77.10382610480494,0.0,0.0,0.0
19564,496,410,77.10382610480494,0.0,0.0,0.0
19565,496,410,77.10382610480494,0.0,0.0,0.0
19566,496,410,77.10382610480494,0.0,0.0,0.0
19567,496,410,77.10382610480494,0.0,0.0,0.0
19568,496,410,77.10382610480494,0.0,0.0,0.0
19569,496,410,77.10382610480494,0.0,0.0,0.0
19570,496,410,77.10382610480494,0.0,0.0,0.0
19571,496,410,77.10382610480494,0.0,0.0,0.0
19572,496,410,77.10382610480494,0.0,0.0,0.0
19573,496,410,77.10382610480494,0.0,0.0,0.0
19574,496,410,77.10382610480494,0.0,0.0,0.0
19575,496,410,77.10382610480494,0.0,0.0,0.0
19576,496,410,77.10382610480494,0.0,0.0,0.0
19577,496,410,77.10382610480494,0.0,0.0,0.0
19578,496,409,77.05841939723393,0.0,-59.9469602001728,59.9469602001728
19579,496,409,77.05841939723393,0.0,0.0,0.0
19580,496,409,77.05841939723393,0.0,0.0,0.0
19581,496,409,77.05841939723393,0.0,0.0,0.0
19582,496,409,77.05841939723393,0.0,0.0,0.0
19583,496,409,77.05841939723393,0.0,0.0,0.0
19584,496,409,77.05841939723393,0.0,0.0,0.0
19585,496,409,77.05841939723393,0.0,0.0,0.0
19586,497,409,76.05918747922567,59.9469602001728,0.0,59.9469602001728
19587,497,409,76.05918747922567,0.0,0.0,0.0
19588,497,409,76.05918747922567,0.0,0.0,0.0
19589,497,409,76.05918747922567,0.0,0.0,0.0
19590,497,409,76.05918747922567,0.0,0.0,0.0
19591,497,409,76.05918747922567,0.0,0.0,0.0
19592,497,409,76.05918747922567,0.0,0.0,0.0
19593,497,409,76.05918747922567,0.0,0.0,0.0
19594,497,408,76.02631123499285,0.0,-59.9469602001728,59.9469602001728
19595,497,408,76.02631123499285,0.0,0.0,0.0
19596,497,408,76.02631123499285,0.0,0.0,0.0
19597,497,408,76.02631123499285,0.0,0.0,0.0
19598,497,408,76.02631123499285,0.0,0.0,0.0
19599,497,408,76.02631123499285,0.0,0.0,0.0
19600,497,408,76.02631123499285,0.0,0.0,0.0
19601,497,408,76.02631123499285,0.0,0.0,0.0
19602,497,408,76.02631123499285,0.0,0.0,0.0
19603,497,408,76.02631123499285,0.0,0.0,0.0
19604,497,408,76.02631123499285,0.0,0.0,0.0
19605,497,408,76.02631123499285,0.0,0.0,0.0
19606,497,408,76.02631123499285,0.0,0.0,0.0
19607,497,408,76.02631123499285,0.0,0.0,0.0
19608,497,408,76.02631123499285,0.0,0.0,0.0
19609,497,408,76.02631123499285,0.0,0.0,0.0
19610,497,408,76.02631123499285,0.0,0.0,0.0
19611,497,408,76.02631123499285,0.0,0.0,0.0
19612,497,408,76.02631123499285,0.0,0.0,0.0
19613,497,408,76.02631123499285,0.0,0.0,0.0
19614,497,407,76.00657866263946,0.0,-59.9469602001728,59.9469602001728
19615,497,407,76.00657866263946,0.0,0.0,0.0
19616,497,407,76.00657866263946,0.0,0.0,0.0
19617,497,407,76.00657866263946,0.0,0.0,0.0
19618,497,407,76.00657866263946,0.0,0.0,0.0
19619,497,407,76.00657866263946,0.0,0.0,0.0
19620,497,407,76.00657866263946,0.0,0.0,0.0
19621,497,407,76.00657866263946,0.0,0.0,0.0
19622,497,407,76.00657866263946,0.0,0.0,0.0
19623,497,407,76.00657866263946,0.0,0.0,0.0
19624,497,407,76.00657866263946,0.0,0.0,0.0
19625,497,407,76.00657866263946,0.0,0.0,0.0
19626,497,407,76.00657866263946,0.0,0.0,0.0
19627,497,407,76.00657866263946,0.0,0.0,0.0
19628,497,407,76.00657866263946,0.0,0.0,0.0
19629,497,407,76.00657866263946,0.0,0.0,0.0
19630,497,407,76.00657866263946,0.0,0.0,0.0
19631,497,407,76.00657866263946,0.0,0.0,0.0
19632,497,407,76.00657866263946,0.0,0.0,0.0
19633,497,407,76.00657866263946,0.0,0.0,0.0
19634,497,407,76.00657866263946,0.0,0.0,0.0
19635,497,407,76.00657866263946,0.0,0.0,0.0
19636,497,407,76.00657866263946,0.0,0.0,0.0
19637,497,407,76.00657866263946,0.0,0.0,0.0
19638,497,407,76.00657866263946,0.0,0.0,0.0
19639,497,407,76.00657866263946,0.0,0.0,0.0
19640,497,407,76.00657866263946,0.0,0.0,0.0
19641,497,407,76.00657866263946,0.0,0.0,0.0
19642,497,407,76.00657866263946,0.0,0.0,0.0
19643,497,407,76.00657866263946,0.0,0.0,0.0
19644,497,407,76.00657866263946,0.0,0.0,0.0
19645,497,407,76.00657866263946,0.0,0.0,0.0
19646,497,407,76.00657866263946,0.0,0.0,0.0
19647,497,407,76.00657866263946,0.0,0.0,0.0
19648,497,407,76.00657866263946,0.0,0.0,0.0
19649,497,407,76.00657866263946,0.0,0.0,0.0
19650,497,407,76.00657866263946,0.0,0.0,0.0
19651,497,407,76.00657866263946,0.0,0.0,0.0
19652,497,407,76.00657866263946,0.0,0.0,0.0
19653,497,407,76.00657866263946,0.0,0.0,0.0
19654,497,407,76.00657866263946,0.0,0.0,0.0
19655,497,407,76.00657866263946,0.0,0.0,0.0
19656,497,407,76.00657866263946,0.0,0.0,0.0
19657,497,407,76.00657866263946,0.0,0.0,0.0
19658,497,407,76.00657866263946,0.0,0.0,0.0
19659,497,407,76.00657866263946,0.0,0.0,0.0
19660,497,407,76.00657866263946,0.0,0.0,0.0
19661,497,407,76.00657866263946,0.0,0.0,0.0
19662,497,407,76.00657866263946,0.0,0.0,0.0
19663,497,407,76.00657866263946,0.0,0.0,0.0
19664,497,407,76.00657866263946,0.0,0.0,0.0
19665,497,407,76.00657866263946,0.0,0.0,0.0
19666,497,407,76.00657866263946,0.0,0.0,0.0
19667,497,407,76.00657866263946,0.0,0.0,0.0
19668,497,407,76.00657866263946,0.0,0.0,0.0
19669,497,407,76.00657866263946,0.0,0.0,0.0
19670,497,407,76.00657866263946,0.0,0.0,0.0
19671,497,407,76.00657866263946,0.0,0.0,0.0
19672,497,407,76.00657866263946,0.0,0.0,0.0
19673,497,407,76.00657866263946,0.0,0.0,0.0
19674,497,407,76.00657866263946,0.0,0.0,0.0
19675,497,407,76.00657866263946,0.0,0.0,0.0
19676,497,407,76.00657866263946,0.0,0.0,0.0
19677,497,407,76.00657866263946,0.0,0.0,0.0
19678,497,407,76.00657866263946,0.0,0.0,0.0
19679,497,407,76.00657866263946,0.0,0.0,0.0
19680,496,407,77.00649323271382,-59.9469602001728,0.0,59.9469602001728
19681,496,407,77.00649323271382,0.0,0.0,0.0
19682,496,407,77.00649323271382,0.0,0.0,0.0
19683,496,407,77.00649323271382,0.0,0.0,0.0
19684,496,407,77.00649323271382,0.0,0.0,0.0
19685,496,407,77.00649323271382,0.0,0.0,0.0
19686,496,407,77.00649323271382,0.0,0.0,0.0
19687,496,407,77.00649323271382,0.0,0.0,0.0
19688,496,408,77.02596964660685,0.0,59.9469602001728,59.9469602001728
19689,496,408,77.02596964660685,0.0,0.0,0.0
19690,496,408,77.02596964660685,0.0,0.0,0.0
19691,496,408,77.02596964660685,0.0,0.0,0.0
19692,496,408,77.02596964660685,0.0,0.0,0.0
19693,495,408,78.02563681252464,-59.9469602001728,0.0,59.9469602001728
19694,495,408,78.02563681252464,0.0,0.0,0.0
19695,495,408,78.02563681252464,0.0,0.0,0.0
19696,495,408,78.02563681252464,0.0,0.0,0.0
19697,495,408,78.02563681252464,0.0,0.0,0.0
19698,495,408,78.02563681252464,0.0,0.0,0.0
19699,495,408,78.02563681252464,0.0,0.0,0.0
19700,495,408,78.02563681252464,0.0,0.0,0.0
19701,494,408,79.02531240052139,-59.9469602001728,0.0,59.9469602001728
19702,494,408,79.02531240052139,0.0,0.0,0.0
19703,494,409,79.05694150420949,0.0,59.9469602001728,59.9469602001728
19704,494,409,79.05694150420949,0.0,0.0,0.0
19705,494,409,79.05694150420949,0.0,0.0,0.0
19706,494,409,79.05694150420949,0.0,0.0,0.0
19707,493,409,80.05623023850174,-59.9469602001728,0.0,59.9469602001728
19708,493,409,80.05623023850174,0.0,0.0,0.0
19709,493,409,80.05623023850174,0.0,0.0,0.0
19710,493,409,80.05623023850174,0.0,0.0,0.0
19711,493,409,80.05623023850174,0.0,0.0,0.0
19712,492,409,81.05553651663777,-59.9469602001728,0.0,59.9469602001728
19713,492,409,81.05553651663777,0.0,0.0,0.0
19714,492,409,81.05553651663777,0.0,0.0,0.0
19715,492,410,81.09870529176159,0.0,59.9469602001728,59.9469602001728
19716,492,410,81.09870529176159,0.0,0.0,0.0
19717,491,410,82.09750300709517,-59.9469602001728,0.0,59.9469602001728
19718,491,410,82.09750300709517,0.0,0.0,0.0
19719,491,410,82.09750300709517,0.0,0.0,0.0
19720,491,410,82.09750300709517,0.0,0.0,0.0
19721,491,410,82.09750300709517,0.0,0.0,0.0
19722,490,410,83.09632964216891,-59.9469602001728,0.0,59.9469602001728
19723,490,410,83.09632964216891,0.0,0.0,0.0
19724,490,410,83.09632964216891,0.0,0.0,0.0
19725,490,410,83.09632964216891,0.0,0.0,0.0
19726,489,410,84.09518416651456,-59.9469602001728,0.0,59.9469602001728
19727,489,410,84.09518416651456,0.0,0.0,0.0
19728,489,410,84.09518416651456,0.0,0.0,0.0
19729,489,410,84.09518416651456,0.0,0.0,0.0
19730,489,410,84.09518416651456,0.0,0.0,0.0
19731,488,410,85.09406559801923,-59.9469602001728,0.0,59.9469602001728
19732,488,410,85.09406559801923,0.0,0.0,0.0
19733,488,410,85.09406559801923,0.0,0.0,0.0
19734,488,410,85.09406559801923,0.0,0.0,0.0
19735,488,410,85.09406559801923,0.0,0.0,0.0
19736,487,410,86.09297300012354,-59.9469602001728,0.0,59.9469602001728
19737,487,409,86.05230967266364,0.0,-59.9469602001728,59.9469602001728
19738,487,409,86.05230967266364,0.0,0.0,0.0
19739,487,409,86.05230967266364,0.0,0.0,0.0
19740,487,409,86.05230967266364,0.0,0.0,0.0
19741,486,409,87.05170877128145,-59.9469602001728,0.0,59.9469602001728
19742,486,409,87.05170877128145,0.0,0.0,0.0
19743,486,409,87.05170877128145,0.0,0.0,0.0
19744,486,409,87.05170877128145,0.0,0.0,0.0
19745,486,408,87.02298546935747,0.0,-59.9469602001728,59.9469602001728
19746,486,408,87.02298546935747,0.0,0.0,0.0
19747,485,408,88.02272433866155,-59.9469602001728,0.0,59.9469602001728
19748,485,408,88.02272433866155,0.0,0.0,0.0
19749,485,408,88.02272433866155,0.0,0.0,0.0
19750,485,407,88.0056816347672,0.0,-59.9469602001728,59.9469602001728
19751,485,407,88.0056816347672,0.0,0.0,0.0
19752,485,407,88.0056816347672,0.0,0.0,0.0
19753,485,407,88.0056816347672,0.0,0.0,0.0
19754,484,407,89.00561780022652,-59.9469602001728,0.0,59.9469602001728
19755,484,406,89.0,0.0,-59.9469602001728,59.9469602001728
19756,484,406,89.0,0.0,0.0,0.0
19757,484,406,89.0,0.0,0.0,0.0
19758,484,406,89.0,0.0,0.0,0.0
19759,484,406,89.0,0.0,0.0,0.0
19760,484,405,89.00561780022652,0.0,-59.9469602001728,59.9469602001728
19761,484,405,89.00561780022652,0.0,0.0,0.0
19762,484,405,89.00561780022652,0.0,0.0,0.0
19763,484,405,89.00561780022652,0.0,0.0,0.0
19764,484,405,89.00561780022652,0.0,0.0,0.0
19765,483,404,90.0222194794152,-59.9469602001728,-59.9469602001728,84.77780413812452
19766,483,404,90.0222194794152,0.0,0.0,0.0
19767,483,404,90.0222194794152,0.0,0.0,0.0
19768,483,404,90.0222194794152,0.0,0.0,0.0
19769,483,404,90.0222194794152,0.0,0.0,0.0
19770,483,403,90.0499861188218,0.0,-59.9469602001728,59.9469602001728
19771,483,403,90.0499861188218,0.0,0.0,0.0
19772,483,403,90.0499861188218,0.0,0.0,0.0
19773,483,403,90.0499861188218,0.0,0.0,0.0
19774,483,403,90.0499861188218,0.0,0.0,0.0
19775,483,403,90.0499861188218,0.0,0.0,0.0
19776,483,403,90.0499861188218,0.0,0.0,0.0
19777,483,402,90.08884503644167,0.0,-59.9469602001728,59.9469602001728
19778,483,402,90.08884503644167,0.0,0.0,0.0
19779,483,402,90.08884503644167,0.0,0.0,0.0
19780,483,402,90.08884503644167,0.0,0.0,0.0
19781,483,402,90.08884503644167,0.0,0.0,0.0
19782,483,402,90.08884503644167,0.0,0.0,0.0
19783,483,402,90.08884503644167,0.0,0.0,0.0
19784,483,402,90.08884503644167,0.0,0.0,0.0
19785,483,402,90.08884503644167,0.0,0.0,0.0
19786,483,402,90.08884503644167,0.0,0.0,0.0
19787,483,402,90.08884503644167,0.0,0.0,0.0
19788,483,401,90.13878188659973,0.0,-59.9469602001728,59.9469602001728
19789,483,401,90.13878188659973,0.0,0.0,0.0
19790,483,401,90.13878188659973,0.0,0.0,0.0
19791,483,401,90.13878188659973,0.0,0.0,0.0
19792,483,401,90.13878188659973,0.0,0.0,0.0
19793,483,401,90.13878188659973,0.0,0.0,0.0
19794,483,401,90.13878188659973,0.0,0.0,0.0
19795,483,401,90.13878188659973,0.0,0.0,0.0
19796,483,401,90.13878188659973,0.0,0.0,0.0
19797,483,401,90.13878188659973,0.0,0.0,0.0
19798,483,401,90.13878188659973,0.0,0.0,0.0
19799,483,401,90.13878188659973,0.0,0.0,0.0
19800,483,401,90.13878188659973,0.0,0.0,0.0
19801,483,401,90.13878188659973,0.0,0.0,0.0
19802,483,401,90.13878188659973,0.0,0.0,0.0
19803,483,401,90.13878188659973,0.0,0.0,0.0
19804,483,401,90.13878188659973,0.0,0.0,0.0
19805,483,402,90.08884503644167,0.0,59.9469602001728,59.9469602001728
19806,483,402,90.08884503644167,0.0,0.0,0.0
19807,483,402,90.08884503644167,0.0,0.0,0.0
19808,483,402,90.08884503644167,0.0,0.0,0.0
19809,483,402,90.08884503644167,0.0,0.0,0.0
19810,483,402,90.08884503644167,0.0,0.0,0.0
19811,483,402,90.08884503644167,0.0,0.0,0.0
19812,483,402,90.08884503644167,0.0,0.0,0.0
19813,483,402,90.08884503644167,0.0,0.0,0.0
19814,483,402,90.08884503644167,0.0,0.0,0.0
19815,483,402,90.08884503644167,0.0,0.0,0.0
19816,483,402,90.08884503644167,0.0,0.0,0.0
19817,483,402,90.08884503644167,0.0,0.0,0.0
19818,483,402,90.08884503644167,0.0,0.0,0.0
19819,483,402,90.08884503644167,0.0,0.0,0.0
19820,484,402,89.08984229416954,59.9469602001728,0.0,59.9469602001728
19821,484,403,89.05054744357274,0.0,59.9469602001728,59.9469602001728
19822,484,403,89.05054744357274,0.0,0.0,0.0
19823,484,403,89.05054744357274,0.0,0.0,0.0
19824,484,403,89.05054744357274,0.0,0.0,0.0
19825,484,403,89.05054744357274,0.0,0.0,0.0
19826,484,403,89.05054744357274,0.0,0.0,0.0
19827,484,403,89.05054744357274,0.0,0.0,0.0
19828,484,403,89.05054744357274,0.0,0.0,0.0
19829,484,403,89.05054744357274,0.0,0.0,0.0
19830,484,403,89.05054744357274,0.0,0.0,0.0
19831,484,403,89.05054744357274,0.0,0.0,0.0
19832,484,403,89.05054744357274,0.0,0.0,0.0
19833,485,403,88.05112151472007,59.9469602001728,0.0,59.9469602001728
19834,485,404,88.02272433866155,0.0,59.9469602001728,59.9469602001728
19835,485,404,88.02272433866155,0.0,0.0,0.0
19836,485,404,88.02272433866155,0.0,0.0,0.0
19837,485,404,88.02272433866155,0.0,0.0,0.0
19838,485,404,88.02272433866155,0.0,0.0,0.0
19839,485,404,88.02272433866155,0.0,0.0,0.0
19840,485,404,88.02272433866155,0.0,0.0,0.0
19841,485,404,88.02272433866155,0.0,0.0,0.0
19842,485,404,88.02272433866155,0.0,0.0,0.0
19843,485,404,88.02272433866155,0.0,0.0,0.0
19844,485,404,88.02272433866155,0.0,0.0,0.0
19845,485,404,88.02272433866155,0.0,0.0,0.0
19846,486,404,87.02298546935747,59.9469602001728,0.0,59.9469602001728
19847,486,404,87.02298546935747,0.0,0.0,0.0
19848,486,404,87.02298546935747,0.0,0.0,0.0
19849,486,404,87.02298546935747,0.0,0.0,0.0
19850,486,404,87.02298546935747,0.0,0.0,0.0
19851,486,404,87.02298546935747,0.0,0.0,0.0
19852,486,404,87.02298546935747,0.0,0.0,0.0
19853,486,404,87.02298546935747,0.0,0.0,0.0
19854,486,404,87.02298546935747,0.0,0.0,0.0
19855,486,404,87.02298546935747,0.0,0.0,0.0
19856,486,404,87.02298546935747,0.0,0.0,0.0
19857,486,404,87.02298546935747,0.0,0.0,0.0
19858,486,404,87.02298546935747,0.0,0.0,0.0
19859,486,404,87.02298546935747,0.0,0.0,0.0
19860,486,404,87.02298546935747,0.0,0.0,0.0
19861,486,404,87.02298546935747,0.0,0.0,0.0
19862,486,404,87.02298546935747,0.0,0.0,0.0
19863,487,404,86.02325267042627,59.9469602001728,0.0,59.9469602001728
19864,487,404,86.02325267042627,0.0,0.0,0.0
19865,487,404,86.02325267042627,0.0,0.0,0.0
19866,487,404,86.02325267042627,0.0,0.0,0.0
19867,487,404,86.02325267042627,0.0,0.0,0.0
19868,487,404,86.02325267042627,0.0,0.0,0.0
19869,487,403,86.05230967266364,0.0,-59.9469602001728,59.9469602001728
19870,487,403,86.05230967266364,0.0,0.0,0.0
19871,487,403,86.05230967266364,0.0,0.0,0.0
19872,487,403,86.05230967266364,0.0,0.0,0.0
19873,487,403,86.05230967266364,0.0,0.0,0.0
19874,487,403,86.05230967266364,0.0,0.0,0.0
19875,487,403,86.05230967266364,0.0,0.0,0.0
19876,487,403,86.05230967266364,0.0,0.0,0.0
